FECHA,DEPARTAMENTO,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,EDAD,GENERO,CLASE BIEN,MARCA BIEN,LINEA,MODELO,COLOR,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,ESTADO CIVIL,PROFESIONES,ESCOLARIDAD,CODIGO DANE,2014
,ANTIOQUIA,MEDELLÍN (CT),Sábado,6:26,LOS NARANJOS C-14,URBANA,APARTAMENTO EN CONJUNTO CERRADO,27,MASCULINO,CAMIONETA,FORD,ESCAPE,2006,AZUL,ESCOPOLAMINA,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
11/04/2014 12:00:00 AM,CALDAS,SUPÍA,Viernes,2:00,VDA PALMASOLA,RURAL,VIAS PUBLICAS,64,MASCULINO,AUTOMOVIL,CHEVROLET,CHEVETTE,1987,ROJO NO REPORTADO BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,PRIMARIA,17777000,1
,CESAR,VALLEDUPAR (CT),Sábado,10:00,SANTO DOMINGO,URBANA,VIAS PUBLICAS,52,FEMENINO,AUTOMOVIL,MAZDA,323,1998,AMARILLO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,20001000,2
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:15,RESTREPO E-15,URBANA,VIAS PUBLICAS,49,MASCULINO,AUTOMOVIL,CHEVROLET,SPRINT,1987,BEIGE,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
,CAUCA,POPAYÁN (CT),Jueves,9:45,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,33,MASCULINO,CAMIONETA,RENAULT,DUSTER,,BLANCO,CONTUNDENTES,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,19001000,1
10/05/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:00,EL LISTON E-14,URBANA,VIAS PUBLICAS,42,MASCULINO,AUTOMOVIL,CHEVROLET,ESTEEM,2001,VERDE,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
06/06/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:00,RINCON DE LOS ANGELES  E-8,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,45,FEMENINO,AUTOMOVIL,MAZDA,323,2003,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,ECONOMISTA,SUPERIOR,11001000,1
,CUNDINAMARCA,FACATATIVÁ,Jueves,15:00,CENTRO,URBANA,VIAS PUBLICAS,30,MASCULINO,AUTOMOVIL,MAZDA,3,2011,GRIS,CONTUNDENTES,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,25269000,1
11/04/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,9:00,LA AMERICA C-12,URBANA,VIAS PUBLICAS,46,MASCULINO,CAMPERO,CHEVROLET,TROOPER,1993,PLATEADO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,VALLE,YUMBO,Miércoles,15:00,BELALCAZAR E25,URBANA,VIAS PUBLICAS,39,MASCULINO,CAMIONETA,CHEVROLET,LUV 1.6,1982,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76892000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:50,CAOBOS E-1,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,48,MASCULINO,CAMIONETA,MAZDA,BTNO REPORTADO50 DOBLE CABINA 2500,2010,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SEPARADO,NO REPORTADO,TECNICO,11001000,1
04/12/2014 12:00:00 AM,ATLÁNTICO,PONEDERA,Jueves,7:30,PUERTO GIRALDO,RURAL,CARRETERA,44,MASCULINO,CAMION,JAC,LINEA STANDARD,2013,BLANCO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,8560000,1
,VALLE,CALI (CT),Sábado,8:30,NUEVA TEQUENDAMA E19,URBANA,VIAS PUBLICAS,62,MASCULINO,AUTOMOVIL,CHEVROLET,AVEO SPECIAL EDITION 1.4 3P A.A.,2012,PLATA,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,VALLE,CALI (CT),Miércoles,15:00,VILLACOLOMBIA E8,URBANA,VIAS PUBLICAS,26,MASCULINO,AUTOMOVIL,MAZDA,323,1996,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,ATLÁNTICO,BARRANQUILLA (CT),Lunes,22:00,PRADO,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,58,MASCULINO,AUTOMOVIL,HYUNDAI,ACCENT,1998,VERDE OSCURO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,ADMINISTRADOR DE EMPRESAS,SUPERIOR,8001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:10,7 DE AGOSTO E-12,URBANA,VIAS PUBLICAS,32,MASCULINO,CAMION,HINO,LINEA STANDARD,2012,BLANCO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,13:30,SANTA ISABEL OCCIDENTAL E-16,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,62,MASCULINO,AUTOMOVIL,KIA,STYLUS 1.5 LS SEDÁN A.A.,2010,PLATA,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
02/02/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12:20,COUNTRY SUR E-18,URBANA,VIAS PUBLICAS,33,MASCULINO,AUTOMOVIL,CHEVROLET,SPRINT,1995,GRIS,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
02/11/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:15,EL SALITRE E-13,URBANA,PARQUEADERO,29,MASCULINO,AUTOMOVIL,KIA,PICANTO,2013,AZUL,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,11001000,1
03/11/2014 12:00:00 AM,QUINDÍO,CALARCA,Lunes,6:00,VDA.BOHEMIA,RURAL,FINCAS Y SIMILARES,42,MASCULINO,VOLQUETA,INTERNACIONAL,LINEA STANDARD,2013,AMARILLO TRANSITO,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,INGENIERO CIVIL,SUPERIOR,63130000,1
,NORTE DE SANTANDER,CONVENCIÓN,Domingo,16:30,VEREDA EL TROPICO,RURAL,VIAS PUBLICAS,34,FEMENINO,CAMIONETA,TOYOTA,PRADO,2009,BLANCO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,54206000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:20,PIO XII E-8,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,37,MASCULINO,AUTOMOVIL,CHEVROLET,SAMURAI,2000,BLANCO,LLAVE MAESTRA,A PIE,A PIE,DIVORCIADO,NO REPORTADO,TECNICO,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,18:30,VILLA MAYOR E-15,URBANA,VIAS PUBLICAS,20,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2010,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
,RISARALDA,PEREIRA (CT),Lunes,6:00,ALTAVISTA,URBANA,VIAS PUBLICAS,40,MASCULINO,CAMIONETA,CHEVROLET,TROOPER,1990,CHAMPAÑA,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,66001000,1
04/06/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,1:00,LOS ALCAZARES C-13,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,49,MASCULINO,AUTOMOVIL,MAZDA,323,1995,GRIS,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:30,SOCIEGO SUR E-18,URBANA,VIAS PUBLICAS,52,MASCULINO,CAMIONETA,MAZDA,B2600,1993,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Sábado,6:30,SAN MARTIN DE PORRES C-6,URBANA,VIAS PUBLICAS,33,FEMENINO,AUTOMOVIL,CHEVROLET,TROOPER,1989,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,PRIMARIA,5001000,1
01/10/2014 12:00:00 AM,CAUCA,POPAYÁN (CT),Miércoles,22:00,LOS NARANJOS,URBANA,VIAS PUBLICAS,43,MASCULINO,AUTOMOVIL,CHEVROLET,LUV 1.6,1981,BLANCO,LLAVE MAESTRA,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,19001000,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,15:30,LOS TRUPILLOS,URBANA,VIAS PUBLICAS,56,MASCULINO,AUTOMOVIL,FORD,FESTIVA,1999,VERDE,LLAVE MAESTRA,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,8001000,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,19:50,LA UNION,URBANA,FRENTE A ALMACEN NO REPORTADO VIA PUBLICA,53,MASCULINO,CAMIONETA,CHERY,YOYA,2012,BLANCO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,8001000,1
,CUNDINAMARCA,CHOCONTÁ,Sábado,8:00,LA AURORA,URBANA,VIAS PUBLICAS,28,MASCULINO,CAMIONETA,CHEVROLET,GRAND VITARA 5P V6 MEC,2013,AZUL BALTICO,LLAVE MAESTRA,VEHICULO,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,25183000,1
,BOLÍVAR,CARTAGENA (CT),Viernes,21:45,MAMONAL,URBANA,VIAS PUBLICAS,48,MASCULINO,TAXI,HYUNDAI,ATOS,2012,AMARILLO,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,CASADO,NO REPORTADO,SECUNDARIA,13001000,1
,ANTIOQUIA,MEDELLÍN (CT),Sábado,2:00,EL SALVADOR  C-9,URBANA,VIAS PUBLICAS,41,FEMENINO,CAMPERO,JEEP,GRAND SHEROKEE,1999,VERDE,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,TOLIMA,CARMEN DE APICALÁ,Jueves,18:00,CENTRO,URBANA,VIAS PUBLICAS,40,MASCULINO,AUTOMOVIL,RENAULT,R4,1987,AZUL,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,73148000,1
03/10/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:15,MODELIA E-9,URBANA,VIAS PUBLICAS,30,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK GO!,2009,NEGRO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,ARQUITECTO,SUPERIOR,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Viernes,19:20,FATIMA C-16,URBANA,VIAS PUBLICAS,36,FEMENINO,CAMIONETA,RENAULT,DUSTER,2013,BEIGE,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,ANTIOQUIA,MEDELLÍN (CT),Domingo,12:30,LOS COLORES C-11,URBANA,FRENTE IGLESIA NO REPORTADO VIA PUBLICA,25,FEMENINO,AUTOMOVIL,RENAULT,SANDERO,0,NEGRO,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
,ATLÁNTICO,BARRANQUILLA (CT),Sábado,8:25,7 DE ABRIL,URBANA,VIAS PUBLICAS,26,MASCULINO,CAMION,CHEVROLET,LINEA STANDARD,2015,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,8001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:30,SANTA MATILDE I SECTOR E-16,URBANA,VIAS PUBLICAS,33,MASCULINO,AUTOMOVIL,RENAULT,R9,1993,VERDE,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,PRIMARIA,11001000,1
,ANTIOQUIA,ITAGUI,Miércoles,13:20,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,35,MASCULINO,CAMION,CHEVROLET,NQR,2010,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,NO REPORTADO,TECNICO,5360000,1
,NARIÑO,PASTO (CT),Martes,11:00,AV. LAS AMERICAS,URBANA,VIAS PUBLICAS,45,MASCULINO,AUTOMOVIL,RENAULT,R9,1997,NO REPORTADO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,PRIMARIA,52001000,1
,ANTIOQUIA,PEÑOL,Domingo,10:00,BONILLA,RURAL,FINCAS Y SIMILARES,22,MASCULINO,AUTOMOVIL,VOLKSWAGEN,NO REPORTADO,2008,GRIS,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,5541000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,17:00,SANTA ISABEL OCCIDENTAL E-16,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,41,MASCULINO,AUTOMOVIL,RENAULT,R9,1990,NEGRO,LLAVE MAESTRA,A PIE,A PIE,CASADO,ABOGADO,SUPERIOR,11001000,1
12/07/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,19:30,URBANIZACION LA FLORA E2,URBANA,VIAS PUBLICAS,44,FEMENINO,AUTOMOVIL,HYUNDAI,ATOS,2006,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,ANTIOQUIA,ENVIGADO,Miércoles,21:30,ZONA CENTRO,URBANA,PARQUEADERO,24,FEMENINO,AUTOMOVIL,HYUNDAI,ATOS,2007,GRIS,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5266000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:15,JOSE JOAQUIN VARGAS E-12,URBANA,VIAS PUBLICAS,40,MASCULINO,AUTOMOVIL,RENAULT,MEGANE III,2013,GRIS,ARMA DE FUEGO,VEHICULO,VEHICULO,SOLTERO,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:10,SAN ANTONIO NORTE E-1,URBANA,VIAS PUBLICAS,49,MASCULINO,CAMIONETA,CHEVROLET,LUV 2.5,2005,PLATA,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
12/01/2014 12:00:00 AM,NARIÑO,TÚQUERRES,Domingo,22:30,SANTA ELENA,URBANA,VIAS PUBLICAS,45,MASCULINO,AUTOMOVIL,RENAULT,LINEA STANDARD,1986,GRIS,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,52838000,1
,ATLÁNTICO,BARRANQUILLA (CT),Jueves,11:40,BOSTON,URBANA,VIAS PUBLICAS,34,FEMENINO,CAMIONETA,HYUNDAI,TUCSON IX35 2000,2010,NEGRO,ARMA DE FUEGO,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,8001000,1
,GUAJIRA,MAICAO,Miércoles,11:30,CENTRO,RURAL,TRAMO DE VIA,33,FEMENINO,AUTOMOVIL,CHEVROLET,AVEO 1.4,2013,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,44430000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:00,BRAVO PÁEZ E-18,URBANA,VIAS PUBLICAS,43,MASCULINO,AUTOMOVIL,MAZDA,2,2014,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,INGENIERO INDUSTRIAL,SUPERIOR,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:30,VILLA DEL RIO E-7,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,58,MASCULINO,CAMIONETA,FORD,RANGER,2005,PLATA,LLAVE MAESTRA,A PIE,A PIE,CASADO,TECNOLOGO DE ARTES GRAFICAS,TECNOLOGO,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,19:50,GRANADA E-2,URBANA,VIAS PUBLICAS,44,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2012,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Lunes,19:20,SAN PEDRO  C-4,URBANA,VIAS PUBLICAS,38,FEMENINO,AUTOMOVIL,RENAULT,TWINGO,2008,GRIS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
09/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:00,GALAN E-16,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,28,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2011,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,INGENIERO INDUSTRIAL,SUPERIOR,11001000,1
09/05/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,23:30,BOMBONA 1 C-10,URBANA,VIAS PUBLICAS,45,MASCULINO,CAMIONETA,RENAULT,DUSTER,2014,GRIS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,META,VILLAVICENCIO (CT),Miércoles,14:00,COVISAN,URBANA,VIAS PUBLICAS,54,MASCULINO,VOLQUETA,CHEVROLET,LINEA STANDARD,1956,ROJO,CONTUNDENTES,VEHICULO,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,50001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18:00,GUSTAVO RESTREPO E-18,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,26,MASCULINO,CAMPERO,MITSUBISHI,MONTERO,1985,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
06/05/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,19:30,CASTILLA C-5,URBANA,VIAS PUBLICAS,54,MASCULINO,AUTOMOVIL,CHEVROLET,OPTRA,2008,AZUL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,5001000,1
,ATLÁNTICO,BARRANQUILLA (CT),Lunes,19:00,LOS PINOS,URBANA,VIAS PUBLICAS,42,MASCULINO,AUTOMOVIL,KIA,LINEA STANDARD,2014,GRIS,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,TECNICO,8001000,1
,ANTIOQUIA,MEDELLÍN (CT),Jueves,22:00,BOSTON C-10,URBANA,VIAS PUBLICAS,25,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2009,NEGRO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
11/02/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,6:20,BRITALIA E-9,URBANA,VIAS PUBLICAS,32,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2014,BEIGE,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
,NARIÑO,PASTO (CT),Viernes,21:00,CASA LOMA,URBANA,VIAS PUBLICAS,23,FEMENINO,AUTOMOVIL,MAZDA,3,1993,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,52001000,1
,ATLÁNTICO,BARRANQUILLA (CT),Lunes,10:30,MONTES,URBANA,VIAS PUBLICAS,41,MASCULINO,AUTOMOVIL,DAEWOO,CIELO,1999,GRIS PLATINO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,CASADO,TECNICO EMPRESARIAL,TECNICO,8001000,1
12/11/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:00,LA ESMERALDA E-13,URBANA,VIAS PUBLICAS,54,MASCULINO,CAMIONETA,MAZDA,BTNO REPORTADO50 DOBLE CABINA 2500,2011,NEGRO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,11001000,1
02/12/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:30,LAS ORQUÍDEAS E-1,URBANA,VIAS PUBLICAS,44,MASCULINO,CAMIONETA,NISSAN,NP300 2400,2012,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Domingo,22:00,VILLA HERMOSA C-8,URBANA,VIAS PUBLICAS,25,MASCULINO,AUTOMOVIL,RENAULT,R9,1991,ROJO,LLAVE MAESTRA,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
09/02/2014 12:00:00 AM,META,FUENTE DE ORO,Domingo,9:00,VEREDA CAÑO BLANCO,RURAL,VIAS PUBLICAS,74,MASCULINO,CAMIONETA,TOYOTA,HILUX IMV 4X4,2011,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,NO REPORTADO,PRIMARIA,50287000,1
09/09/2014 12:00:00 AM,VALLE,CALI (CT),Martes,7:30,PORVENIR E4,URBANA,SEMÁFORO,25,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2010,ROJO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
,GUAJIRA,RIOHACHA (CT),Sábado,7:30,LIBERTADOR,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,42,MASCULINO,CAMIONETA,CHEVROLET,CHEYENNE,1997,VINOTINTO,CONTUNDENTES,A PIE,VEHICULO,UNION LIBRE,LICENCIADO,SUPERIOR,44001000,1
,VALLE,CALI (CT),Sábado,22:00,CUARTO LEGUA - GUADALUPE E19,URBANA,VIAS PUBLICAS,18,MASCULINO,AUTOMOVIL,KIA,PICANTO,2013,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
04/11/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,7:00,EL CHILCAL E-19,URBANA,VIAS PUBLICAS,21,MASCULINO,CAMIONETA,CHEVROLET,LUV 2.3,1996,AZUL,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
,GUAJIRA,RIOHACHA (CT),Sábado,19:00,ARRIBA,URBANA,PARQUEADERO,33,MASCULINO,BUSETA,CHEVROLET,NPR  MINIBUSETA,2011,BLANCO,LLAVE MAESTRA,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,44001000,1
05/05/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,7:00,LA PRADERA C-13,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,29,MASCULINO,AUTOMOVIL,RENAULT,R9,1985,AZUL,LLAVE MAESTRA,A PIE,NO REPORTADO,UNION LIBRE,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:10,RESTREPO E-15,URBANA,VIAS PUBLICAS,34,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2010,NEGRO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,INGENIERO INDUSTRIAL,SUPERIOR,11001000,1
03/09/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,13:00,SANTA TERESITA C-12,URBANA,VIAS PUBLICAS,20,FEMENINO,AUTOMOVIL,HYUNDAI,LINEA STANDARD,2012,NEGRO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
,VALLE,CALI (CT),Domingo,0:50,LA HACIENDA E17,URBANA,VIAS PUBLICAS,53,MASCULINO,CAMPERO,TOYOTA,HILUX 4X2 PLATÓN,1995,TABACO,LLAVE MAESTRA,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,ANTIOQUIA,MEDELLÍN (CT),Lunes,10:00,SANTA MARIA DE LOS ANGELES C-14,URBANA,VIAS PUBLICAS,27,MASCULINO,CAMION,CHEVROLET,NPR,2013,PLATA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
07/05/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,POTOSI E-19,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,52,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2012,ROJO,LLAVE MAESTRA,A PIE,A PIE,DIVORCIADO,NO REPORTADO,SECUNDARIA,11001000,1
,ANTIOQUIA,BELLO,Lunes,18:10,LA CABAÑA,URBANA,VIAS PUBLICAS,37,MASCULINO,CAMIONETA,MAZDA,BTNO REPORTADO50 DOBLE CABINA 2500,2012,GRIS,ARMA DE FUEGO,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,5088000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:30,PINAR DE LOS ALAMOS E-10,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,26,MASCULINO,AUTOMOVIL,CHEVROLET,CORSA,2001,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
06/12/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:30,SANTA FE E-14,URBANA,VIAS PUBLICAS,37,MASCULINO,CAMIONETA,FORD,RANGER XLT 4X4 DOBLE CABINA,2013,BLANCO,ESCOPOLAMINA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
04/04/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,4:00,CARIBE C-5,URBANA,VIAS PUBLICAS,36,MASCULINO,CAMION,CHEVROLET,NHR,0,BLANCO,ARMA DE FUEGO,VEHICULO,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
